"","rep","code","our_beta0","our_beta1","our_beta2","cc_beta0","cc_beta1","cc_beta2","naive_beta0","naive_beta1","naive_beta2","gs_beta0","gs_beta1","gs_beta2","eta0","eta1","eta2","n"
"2057",2057,0,2.00115148785656,2.99887584851357,3.99999401808338,2.0021576995297,2.99759346671367,4.0001490310295,2.91129691079066,1.93041475026624,4.05989025622146,2.00148376579217,2.99845887640078,4.00003875538947,-2.36761860177716,4.48094042040817,0.391805091092707,1000
"2058",2058,0,1.99386614690376,3.005750604753,4.00013149733903,1.99386449598817,3.00574902021837,4.00011907537841,2.09901103477258,2.77276445359238,4.0366353954787,1.99525545539694,3.0044353416218,4.00009981593875,-2.41709156119803,4.66431890139001,0.528958860321581,1000
"2059",2059,0,2.00432286782304,2.99528213227871,4.00012113304841,2.00431975007279,2.99527901193003,4.00011408587875,3.55446372719658,1.40262472430077,4.01237403140482,2.00436223515953,2.99570289558679,3.99998184712412,-2.16470664535296,4.36696973126165,0.489108703310888,1000
"2060",2060,0,1.99619697712034,3.00345236241379,4.00016489138272,2.00180688471727,2.99859046190586,3.99992383078395,3.78680670438255,1.02808494215181,4.05810807450538,1.99831978061119,3.0015909929498,4.00008008609635,-2.59767978805609,4.63079313175408,0.562558540481323,1000
"2061",2061,0,1.99912184417829,3.00156449745338,3.99978174742405,1.99837652583161,3.00212859581421,3.9998357440733,2.97897285695939,1.93807810796125,4.0256736588943,1.99873090953948,3.00184429807261,3.99981652447139,-2.18498814392748,4.57420827508141,0.598170800446942,1000
"2062",2062,0,1.99637049232134,3.00093479348835,4.0008656118581,1.99685312966947,3.00143791282715,4.00073842247498,2.01208013951145,2.70824484566167,4.03933271195569,1.99907134665317,3.00084164424006,4.00001784422454,-2.26472657061248,4.55095655992278,0.255377594043232,1000
"2063",2063,0,2.00463468020292,2.99615731766506,3.99970649573243,2.01796489979108,2.98256944689165,3.99979894093621,2.53339608505494,2.42243631358026,4.0139093540121,2.00941072842071,2.99124011750118,3.99975699541501,-2.10012565375038,4.39989986466527,0.592170273209468,1000
"2064",2064,0,1.99742599802697,3.00267248054622,3.99997046160038,1.99742564505298,3.00267252390109,3.99996941860177,2.41130235244261,2.46768148415574,4.03368480400726,1.99899357086917,3.001150966092,3.99995664472633,-2.13298008121664,4.39073775833947,0.360749579338059,1000
"2065",2065,0,1.99689210323661,3.0027650612464,4.00007640914532,1.99688934812677,3.0027622955954,4.00006922228275,2.36340208410154,2.6086143982782,4.00850601054994,1.99565059524073,3.00432555962673,3.99997342514893,-2.38828242734264,4.55307796039256,0.548991807161184,1000
"2066",2066,0,2.00112393275318,2.99769097160625,4.00044126169586,2.00231829809705,2.99742153470153,4.00011681027665,3.18792501446637,1.8229936250858,3.93520972962958,2.00157199491427,2.99755808106949,4.00033086464805,-2.03074730993156,3.95090208429917,0.391748691478338,1000
"2067",2067,0,2.00413282977901,2.99611818410694,3.99984666441449,2.0054033813385,2.99496136135346,3.99981482823412,2.16030949405277,2.76259439117342,4.02548686433819,2.00442354973608,2.99585121152304,3.99984143371839,-2.14340156931862,4.27710691467666,0.512823242841534,1000
"2068",2068,0,2.01481584945859,2.98520458191365,3.99999004515457,2.01481379391796,2.98520246805745,3.99998842248328,2.41292702861543,2.57916183208233,4.0021458794456,2.01290206123644,2.98726011888779,3.99994947736166,-2.16045381693814,4.21973807589177,0.703673963844531,1000
"2069",2069,0,2.00089188711115,2.99940731747651,3.99989022517448,1.99955204311699,3.00065718018972,3.99991112277849,2.73766138927405,2.13250544255183,4.0417419145153,2.00042094552243,2.99981101041047,3.99990867172306,-2.31472378208636,4.41971601454153,0.543368195703845,1000
"2070",2070,0,2.00043745037827,2.99961878513036,3.99997939284243,2.00038656982764,2.99956560111147,4.00001086012434,2.97094611814929,1.94953351959002,4.02353909382716,1.9997817803272,3.00039222747893,3.9999437541405,-1.78602556946097,3.89699451886389,0.611860937350174,1000
"2071",2071,0,1.99829521325451,3.00089156793582,4.00026794666354,2.00149669970422,2.9973005829283,4.00040456773907,2.63052089874566,2.34718736578878,4.00712051965819,1.99965424755744,2.99936713976774,4.00032637524906,-1.95454759588187,4.23162699386554,0.481391633607827,1000
"2072",2072,0,2.00488700508208,2.99486025999703,4.00001200341399,2.00579987243106,2.9949953447417,3.99966344255511,3.84082271982258,1.01237243122525,4.05011804157989,2.00516900472149,2.99495429434392,3.99988866210183,-2.23204325021088,4.33932550733057,0.557296164195487,1000
"2073",2073,0,1.99999002549115,2.99976070369264,4.00011141462067,2.00182319517112,2.99715809573152,4.00037458775134,2.52607332180979,2.31306327338654,4.05434752376125,2.00091424025095,2.99853883602224,4.00021481831675,-2.23496494616514,4.45404077058615,0.541351187926739,1000
"2074",2074,0,1.99592976429239,3.00361052322202,4.00015820933117,1.9957804846594,3.00355721481498,4.00022898422754,2.97623949784924,1.94377367202206,4.02679582436489,1.99585028305136,3.00358856133515,4.00019441192999,-2.1999191846481,4.41003780977751,0.535923408598747,1000
"2075",2075,0,1.99998978713154,3.00048363558778,3.99982441562476,2.00000919403056,3.00089067108399,3.99967021043985,2.82666370543759,1.92257993145361,4.07259277516345,1.99991416716814,3.00067094955207,3.99978302595759,-2.09063385392636,4.21318403058092,0.564065778599404,1000
"2076",2076,0,1.9985916273035,3.00140553351419,4.00002564102036,1.99842037170337,3.0008959998594,4.00021910582598,3.30342790279922,1.58441458623391,4.0355934330493,1.99854658781978,3.00118432877658,4.00010133010847,-1.84339967025689,3.98097112366515,0.565191122524909,1000
"2077",2077,0,2.00913579614562,2.99130226418088,3.99989641168693,2.00911656285461,2.99128310893911,3.99989971989306,4.73566516447048,0.233249628000248,4.00890039835452,2.01200558989703,2.98809362534699,3.99999916873821,-2.28123692604336,4.80508757988854,0.449361348252936,1000
"2078",2078,0,1.99636766480584,3.00384745250423,3.99996810125053,1.99451894344229,3.00627977815988,3.9996982687568,4.33046358691553,0.590794352674354,4.02513367737128,1.99526316571343,3.00495973499001,3.99996460252408,-2.17429311675568,4.52444161351344,0.467019662672637,1000
"2079",2079,0,1.99972317494605,3.00153760656292,3.99929763515182,1.99796296788019,3.00179107941908,3.99999370299594,2.97019519901263,2.70590829258562,3.5813658203512,1.99903466397481,3.00163466002471,3.9995705766777,-2.21813670945036,4.50024922420927,0.32855554767433,1000
"2080",2080,0,2.0039975300193,2.99617832196392,3.99988040077683,2.00029402129432,2.99992256557391,3.9999290647427,3.11629901669439,1.63455093804142,4.08465319799244,2.00253050958839,2.99766322490038,3.99989710545162,-2.49856177291503,4.56131846049774,0.433251284694569,1000
"2081",2081,0,2.00651731616195,2.9938839433869,3.99978594592817,2.00684471731511,2.99361752826737,3.99980335101579,3.4785783199552,1.37951510168543,4.05131608708969,2.0066522213103,2.99374384003704,3.99980203072497,-2.19919913062394,4.60478348885007,0.470976827555329,1000
"2082",2082,0,2.00149448006605,2.99915225709599,3.99979150719836,2.00182922876447,2.99914236905468,3.99969344783944,3.13958541691728,2.31371236985725,3.73143950794996,2.00158528772789,2.99914520730138,3.99976665762894,-2.82549625878232,5.1816510797153,0.608577737073324,1000
"2083",2083,0,2.00098038435278,2.99993833833649,3.99974538782665,2.00077699755445,2.99973492758957,3.99975839464784,3.53928936280005,1.43601459552194,4.0070946048529,1.99995658688446,2.99990762925747,4.00005145061778,-2.19816575652217,4.05403488655673,0.638886729301413,1000
"2084",2084,0,1.99987916305412,2.99973745666373,4.00012796145722,1.99987918011549,2.99973744683628,4.00014245253713,3.66221889922832,1.21603596268241,4.03416232168831,1.99958021994266,2.99991959589912,4.00017066542937,-2.22514921696356,4.56581319807799,0.203167778280926,1000
"2085",2085,0,2.00060769633403,2.99912237911599,4.00006508772886,1.9941162690555,3.0046423281325,4.00040410546918,2.34322272876609,2.59822000524379,4.02055998542173,1.99755084132512,3.00177063320135,4.00020803997531,-2.01773063265286,4.03863008608123,0.689551801240361,1000
"2086",2086,0,1.99339945141889,3.00599949863626,4.00018452708561,1.99492606445846,3.00472785960426,4.00011129248518,3.69430492515438,1.25509505503448,4.01571163490453,1.99408173501666,3.00540909645882,4.00015847594875,-1.72842594326742,3.74862965789518,0.635594697396264,1000
"2087",2087,0,2.00218463448557,2.9979198126146,3.99995335747684,2.00218500355392,2.99792010208186,3.99995503750499,3.25845238935975,1.67534153535944,4.02004035127608,1.9982968280279,3.00181055149021,3.9999536525592,-1.85872571218996,4.02434354637604,0.37108731326641,1000
"2088",2088,0,2.00690745435877,2.99366012972351,3.99982595126637,2.00690673799457,2.99365937854222,3.99982166811555,3.10025982215587,1.82712985085573,4.02110207463677,2.00509116799612,2.99545549276837,3.99982904685989,-2.20892077177524,4.4616603589469,0.455756481517243,1000
"2089",2089,0,1.99850895387955,3.00124801880549,4.00008141893704,1.99850897427887,3.0012480373744,4.00008165274454,4.65304203120012,0.325694499332273,4.00572712832273,1.99682892813414,3.00294036927794,4.00007822342532,-1.96957005995899,4.23934936742918,0.649377630020332,1000
"2090",2090,0,2.00444730467733,2.99653344508596,3.99966167889809,2.00360933573711,2.9967706845093,3.99984167637376,4.02634924104425,0.873748793506029,4.03643422352525,2.00410981494594,2.99664832575946,3.99972732786097,-1.69106579720851,3.82390022049388,0.694463927707909,1000
"2091",2091,0,1.9968906405687,3.00292722307237,4.00006118437008,1.99698227769527,3.00302011649983,4.00004111853699,2.56403472016884,2.14673577387026,4.07792826060921,1.99845240584447,3.00193065993236,3.99990589114476,-2.49008542582575,4.58329585050356,0.426640281745051,1000
"2092",2092,0,1.99424036177523,3.00590050501175,3.99991096766833,1.99708020541008,3.00306422676594,3.9998189193212,4.01930878813823,0.907856915559704,4.02533302541579,1.99536417845656,3.00458051044375,3.99996595029386,-2.10441742339993,4.49563757478795,0.413874444767151,1000
"2093",2093,0,1.9985285430505,3.00073947627989,4.00018572261434,1.99852766870269,3.00073860423718,4.00018207717361,2.89567134904259,2.02862601129287,4.01962486108588,1.99909112754418,3.00059040111864,4.00007541569352,-2.72877485700557,4.89862011131664,0.282409206119801,1000
"2094",2094,0,2.00309868026473,2.99658975760112,4.00010307480514,2.00309570646946,2.99658680566602,4.00009191772127,4.65731475642984,0.233228159649399,4.03242267686438,2.00388570788282,2.99614364239628,3.99999316137763,-2.35777249278075,4.31597280259723,0.358769404972812,1000
"2095",2095,0,1.98780141470645,3.01233192715818,3.99997525364454,1.98780141470645,3.01233192715817,3.99997525364456,3.85686074682401,1.13444803815731,4.0019194641011,1.98724468610293,3.01297782834806,3.99995560547267,-2.26919884345694,4.46099048473015,0.781954429143686,1000
"2096",2096,0,2.00549524157975,2.99524018912094,3.9997090679865,2.00602606182418,2.99512234538203,3.99958955931613,3.72259088237357,1.18617960063576,4.02802963543889,2.0057020184132,2.99517107781822,3.99967195512191,-2.03752631713758,4.03199841859931,0.885599547051959,1000
"2097",2097,0,1.99396629428317,3.00523312057208,4.00026200156318,1.99401114048283,3.00527834360607,4.00025109379973,2.33525891033044,2.59830044699942,4.01945078354143,1.99798606885459,3.0018099058594,4.00006739777611,-2.37140651715492,4.69836899396269,0.118366537563011,1000
"2098",2098,0,1.99504871647837,3.00490339876125,3.99999735726593,1.99343085757209,3.00669637273076,4.0000065709267,2.86450220221862,1.91191876490207,4.07443415203616,1.99462604211841,3.00547283098362,3.99996000509643,-2.3039063997443,4.3603279768176,0.419470782058521,1000
"2099",2099,0,1.9980609768072,3.00136518367616,4.00025464084104,2.000676801713,2.9982202573496,4.00053663021529,3.40994121539823,1.49008842773312,4.03650601340474,1.99929721523181,3.00006919343757,4.00028768809982,-2.24902531988581,4.43095555722782,0.577921824855373,1000
"2100",2100,0,1.99806001702268,3.00209516421013,3.999909751549,2.00417816779946,2.99609488244867,3.99987201827429,3.68146962491371,1.25168962548896,4.02091803838267,1.99949816748255,3.00070773985788,3.99989351399938,-2.14610285814274,4.09642583636095,0.700820681055606,1000
"2101",2101,0,1.99527379030615,3.00466612571466,4.00001474271455,1.99527379030615,3.00466612571467,4.00001474271453,2.74928585586064,2.07264578598464,4.05008085530758,1.99990602143597,2.999982940113,4.00002867278412,-2.56872768511385,4.76170647758662,0.513878311633634,1000
"2102",2102,0,2.00278165322551,2.99789518944488,3.99971140126943,2.00103061084581,2.99933958341579,3.99981978985076,2.11948153019191,2.76876919464507,4.0255821989191,2.00197552097406,2.998573454406,3.99975774105152,-2.11842245324443,4.34588901786223,0.469394471026089,1000
"2103",2103,0,2.00290505852677,2.99732589716046,4.00000346480508,2.00056158310904,2.99984597282818,3.99989841247452,3.90938869404423,0.930662307625578,4.05977721503111,2.00175360409463,2.99853917989271,3.99996545806297,-1.99328116153185,4.38767684746337,0.56495641484709,1000
"2104",2104,0,2.00078253378833,2.99923046720832,3.99995269629183,2.00146843072745,2.99804239191508,4.00014483718601,2.73486330598,2.14996741821112,4.03847305036019,2.00112719727207,2.99867767163946,4.00003133285191,-2.14338114401175,4.48445760260595,0.80364816236922,1000
"2105",2105,0,1.9925352017643,3.00725600806979,4.00007013750977,2.00863968386278,2.99178102718026,3.99986240283871,2.24985095579486,2.67839258959936,4.02592242836613,1.99673691484982,3.00323881341322,4.00001227072909,-2.29396930584749,4.7866735100718,0.299478934959797,1000
"2106",2106,0,2.00649899066368,2.99321700625547,4.00007790635959,2.00649653763741,2.99321455456018,4.00006977468825,2.65701369445341,2.29481766982459,4.01419551782046,2.00675140976808,2.99341895543933,3.99993558016698,-2.22758736906918,4.46498698936635,0.420531779569667,1000
"2107",2107,0,2.00017170774872,3.00003429420005,3.99992075370698,1.99944922491914,3.00037204663353,4.00003480923932,2.34856266478522,2.58281218575122,4.0208817800267,1.99995911314713,3.00011816320114,3.99995882585331,-2.28142365929933,4.27750287174226,0.356343053922173,1000
"2108",2108,0,2.00290111581394,2.99781335688336,3.99962710798661,2.01164489708071,2.98801607998008,4.00013241359196,3.23712358916771,1.61385002112119,4.05734059905034,2.00332451356158,2.99702436592883,3.99980102690458,-2.15963572978972,4.3808595710163,0.264430575095786,1000
"2109",2109,0,2.00004838899705,2.99939392876691,4.00017718154244,2.00004912149017,2.99939470435316,4.0001681767914,2.92042370575118,1.99760564499855,4.02407365154187,2.00052766278357,2.99886835796163,4.00018718497339,-2.43943286783802,4.89650311827155,0.0709081291501345,1000
"2110",2110,0,2.00124771292048,2.99883317147853,3.99992145663555,2.00148717461931,2.99838844610474,3.99995835633814,3.8799109826664,0.871936949921675,4.07393778134981,2.00137678288494,2.99862921450833,3.99993280513212,-2.40696136357659,4.36882920524551,0.447920604647084,1000
"2111",2111,0,1.99899129646839,3.00125046486714,3.99987865286532,2.00140657523529,2.99906225669369,3.99981656469558,3.83733430044994,1.11758266416178,4.01653244270652,2.00014543951664,3.00015452183438,3.99986536576244,-1.91061433092072,4.62318187326036,0.636685731002749,1000
"2112",2112,0,2.00202475326349,2.9971471978182,4.00029030575521,2.00294902944143,2.99605665350763,4.00037510570749,2.21928130808035,2.74459592983417,3.98339853917159,2.00240840752405,2.99667826717907,4.00033283396496,-2.00982539230454,4.28319129461959,0.318033437118265,1000
"2113",2113,0,1.99748631650702,3.00278122548968,3.99985990687771,1.99849528299683,3.0018838726164,3.99983774470643,3.46231091442739,1.40778336253203,4.0440907068863,1.99791192782171,3.00237652752665,3.99985829570788,-2.28815413319778,4.31413246361675,0.451075488218489,1000
"2114",2114,0,1.98909403349293,3.01110732869252,3.9999519199587,1.98814008696088,3.01160643110265,4.0000966168011,2.80528568485029,2.13995289367716,4.01783152983228,1.98872371423606,3.01129243079367,4.00001088634322,-1.94264809731058,4.14899702225261,0.69991107635625,1000
"2115",2115,0,2.00191460924781,2.99806412721152,4.00002423740705,1.99925566046885,3.0010615563722,3.99996599080915,2.00136945010801,2.95593602232772,4.01551802046555,2.00068271843154,2.9994490762991,3.99998764526333,-2.42013307188123,4.65341514629561,0.689310022066019,1000
"2116",2116,0,2.01151032825333,2.98856895349849,3.99994251450594,2.00816642270608,2.99277174194613,3.99967116378669,2.43073277383089,2.50954824193056,4.02106097630793,2.01067953197102,2.98971852782245,3.99984048457354,-2.42782418235172,4.74255860346589,0.374208972433875,1000
