"","rep","code","our_beta0","our_beta1","our_beta2","cc_beta0","cc_beta1","cc_beta2","naive_beta0","naive_beta1","naive_beta2","gs_beta0","gs_beta1","gs_beta2","eta0","eta1","eta2","n","q"
"3770",3770,0,1.99231689804095,3.00772717651433,4.00001638293398,1.99265300108866,3.00698893049189,4.00013187986072,3.86223180287736,1.03727510512313,4.03156100305296,1.99251715457705,3.00737181114581,4.00006024474357,-2.16319344922004,4.03570087500737,0.6550142715003,1000,0.75
"3771",3771,0,2.00560387088853,2.99506675343929,3.9998144400961,2.00370700361275,2.99688563268273,3.99983116594963,2.86869268159825,2.10761495337215,4.00826054811067,2.00472849828296,2.9958918635653,3.99982790544861,-2.14316958948945,4.44864386969176,0.548145738282262,1000,0.75
"3772",3772,0,2.00178031667054,2.99835164816378,3.99995761389651,1.99801546078027,3.00183164543375,3.99998878506489,2.25228862534677,2.60394392595283,4.04820161288862,2.00085297641955,2.99918313775099,3.99996620360539,-2.29587603378351,4.25147892881658,0.363995916905171,1000,0.75
"3773",3773,0,2.00232097800947,2.99764886644604,4.00004765187587,2.00232073886336,2.99764853380715,4.00003515296372,2.10003529236992,2.73358017998065,4.04837560961229,2.00191510624476,2.99842912419328,3.99992690419627,-2.68591588868112,4.78549868928639,0.382594021364097,1000,0.75
"3774",3774,0,2.00621798160902,2.99377741936801,3.99998156017589,2.00276037629253,2.99698589277227,4.00005212764683,4.08168683496055,0.85389037414127,4.02033472054608,2.0048243598898,2.99511641510455,3.99999513192201,-2.15272696346684,4.22000964519955,0.771710878736493,1000,0.75
"3775",3775,0,1.99790859767457,3.00215374075194,3.99997198980193,1.99670612299911,3.00345638222772,3.99993756987779,3.24459188690509,1.60423046083782,4.04608111216612,1.99732786969595,3.00278069752739,3.99995640215039,-1.93903574801352,4.44137558213943,0.517109777426994,1000,0.75
"3776",3776,0,2.00023091461271,2.99831199485747,4.0004218725716,2.00052087557898,2.99860171085875,4.00033182375906,3.54257536020354,1.3766576424558,4.02225728904427,2.00033073571281,2.99952106157723,4.00002803258379,-2.7227545971693,5.02434856551994,0.574413388292804,1000,0.75
"3777",3777,0,2.00042908163967,3.0016325127458,3.99924505546665,1.9996297401163,3.00318710114477,3.99886835046419,2.4830569381619,2.37731214148821,4.04992080721119,2.00022741406663,3.00199836748489,3.99916228355243,-2.55292378932892,4.94190965993673,0.37559477442439,1000,0.75
"3778",3778,0,1.99954819908002,3.00018876514615,4.00012206544305,1.99583591229244,3.00374854733662,4.00017032575588,4.27917192457619,0.602431609678716,4.03704155976695,1.99898063780503,3.00068400334882,4.0001455028738,-2.06458324973585,4.192777350804,0.515288340293948,1000,0.75
"3779",3779,0,2.00239522842857,2.99748023508734,4.00006373384303,1.99523823608603,3.00431915900508,4.00019214775396,3.06981138900685,1.87165923129386,4.02116679751332,1.99980699183905,2.99994179822048,4.00011620998636,-1.91584592009445,4.00485622156601,0.653524143109329,1000,0.75
"3780",3780,0,1.99918696777565,3.00059867287791,4.00010528070345,2.00214777746686,2.99939500992599,3.99926688246109,3.72878811611762,2.16766547764432,3.50192404966062,2.00014804969615,3.00016312328153,3.9998610217277,-2.07870957480862,4.05906416674764,0.612623228478933,1000,0.75
"3781",3781,0,2.00818481656419,2.99188131628531,3.99996440991934,2.00818458528853,2.991881109225,3.99996653699035,4.21912811000599,0.727261224072693,4.01507152511013,2.01105713687128,2.98907112155722,3.99994766889818,-2.00655847355682,4.00297017188733,0.615184650330924,1000,0.75
"3782",3782,0,2.00167458634712,2.99828814514775,3.9999954893761,2.00167619772708,2.99828973355171,3.99998567792798,2.2960520828555,2.5657867754831,4.04038298225752,2.00169818505448,2.99845377595436,3.99993319054514,-2.24468624219314,4.29734248627895,0.422633579379493,1000,0.75
"3783",3783,0,1.99544245733644,3.00461228013788,3.99995570416616,2.00982308555495,2.99075757416002,3.99978731515941,4.53361872041557,0.399404523713283,4.02448709778709,2.00045348063944,2.99977113835262,3.99990360589729,-2.57270909720521,4.71552763288002,0.6481980813587,1000,0.75
"3784",3784,0,2.0008800540797,2.99925686958845,3.99998392624238,2.00978110475994,2.99129592446952,3.99969124450594,4.16341252332567,0.788003295860032,4.01665679830358,2.00483772267764,2.99563740839662,3.99987905548694,-1.65265181386134,3.68236920580163,0.55886561623788,1000,0.75
"3785",3785,0,1.99953562885642,3.00103730007145,3.99976130945197,2.00099238908925,2.99985372207373,3.9996826053478,4.19410050064383,0.765541887604931,4.01377902139432,2.00017840268282,3.00045950345601,3.99974485370915,-2.1015696697266,4.37275687202969,0.589888470555818,1000,0.75
"3786",3786,0,2.0057386032879,2.99483824734129,3.9997952423519,1.98701279342799,3.01405828299829,3.99961028135908,2.05388909244126,2.81096418000336,4.04399796241597,2.00514631334105,2.99563041799241,3.9997197128572,-2.31767821566977,4.51311849455894,0.468230423877215,1000,0.75
"3787",3787,0,2.00200043969275,2.99863879085123,3.99982945744774,2.00344313580453,2.99718446617745,3.99981997726028,3.44991788441232,1.41254564509235,4.04221466338349,2.00266394694055,2.99795470237282,3.99983107305889,-2.06500864935068,4.43554542788078,0.579484140687032,1000,0.75
"3788",3788,0,2.00989367203459,2.99061649329733,3.99977290045025,2.00538373936811,2.99433598432932,4.00020045602369,3.35549293316821,1.58200819355427,4.01942606676713,2.00802459756569,2.99249019578625,3.99977538103223,-1.69561847896104,3.91238416560111,0.776016605056434,1000,0.75
"3789",3789,0,2.00459857209479,2.9951971209517,4.00007283018123,2.00459858792587,2.99519713935042,4.00007331863986,3.06770765677144,1.88989454686951,4.01101726057418,2.0052658410954,2.99458912949579,4.00005752426173,-2.50170774791263,4.69841591377823,0.521077091818219,1000,0.75
"3790",3790,0,1.99775903077425,3.0020530863181,4.00004776647573,1.99117467924556,3.00874996810078,4.000004332906,2.41258795333654,2.54448636624907,4.01422797767953,1.99533804808317,3.00445090903884,4.00005532843649,-1.99993628594803,3.91695943017405,0.547612262010819,1000,0.75
"3791",3791,0,2.00632591769394,2.99316282979665,4.00013020040153,2.00632580257507,2.99316272072245,4.00012981524388,2.90493893867505,2.07848093792144,4.00403493299938,2.00930710190935,2.99018940830733,4.00012800243217,-2.07115178805958,4.12381205441837,0.627554932400916,1000,0.75
"3792",3792,0,2.0006838231834,2.99950513953605,3.99992710417164,2.00068307592206,2.99950403851532,3.99992589913869,2.62846236261808,2.30287363085956,4.02539612404337,1.99995230817038,3.00023026660008,3.99992903205234,-2.36604994693925,4.56588024648165,0.498306630245275,1000,0.75
"3793",3793,0,1.99874448940489,3.0023021215114,3.99960502239626,2.00674291118509,2.99508747887619,3.99934659192376,2.72153093839483,2.20487280899612,4.02484712985291,2.00134066812291,2.99998459637932,3.99951283368413,-2.37261268229416,4.64413138323816,0.358317647938135,1000,0.75
"3794",3794,0,2.00167593691462,2.99872333312708,3.99985284332911,1.99531833368762,3.00448514518006,4.00004211487876,3.24128663384003,1.49336625912801,4.07909688882974,2.00092746245817,2.99927690779713,3.99991554290083,-2.29723404954793,4.55034316671964,0.400628485664696,1000,0.75
"3795",3795,0,2.00010163868025,2.99988567333695,4.0000320490313,2.00050458007676,2.99884133512583,4.0002277049753,1.99528420563636,2.93658101967578,4.02165573760142,2.00013618411328,2.99954412804469,4.00012695589939,-2.59194387688676,4.88413050755366,0.534110152608154,1000,0.75
"3796",3796,0,1.99953718054326,3.00045339672266,4.00000231111963,1.99953737002199,3.00045360683273,4.00000327368372,4.51995244920328,-0.176064760269702,4.1653338536252,1.99953137811647,3.00029526072839,4.00004565109999,-2.04889479978581,4.42251704603715,0.694128466329434,1000,0.75
"3797",3797,0,1.99298198691893,3.00660190775908,4.00014648467228,1.99117792174367,3.0083697342421,4.00015697572755,4.58293502247964,0.371546408480961,4.0150293858875,1.99226487793607,3.00730114130756,4.00015193022871,-2.10920642440705,4.30915331707161,0.500979091119103,1000,0.75
"3798",3798,0,1.99901485097768,3.00141379865677,3.99983077158277,1.99408111647096,3.00651949633316,3.99977737705238,2.84528536453567,2.06386106370377,4.03282352504311,1.99693877499525,3.00353079558261,3.99982056867953,-1.87777364645831,3.88677021583364,0.556481860617031,1000,0.75
"3799",3799,0,2.00177492565194,2.99881443286878,3.99985901988032,2.00754363312024,2.99213623107833,4.0001354606429,4.74657728643793,-0.0405479911320919,4.08667971733471,2.00221334432266,2.99804445979887,3.99995998470246,-2.34858821204978,5.06115482523057,0.0148807464990842,1000,0.75
"3800",3800,0,1.99543067829427,3.00460798354336,4.00001444898805,1.99542763343726,3.00460475328307,4.00000679639998,3.46213231238952,1.45952102164326,4.02594598741388,1.994639614975,3.00540028817942,4.0000094406596,-2.08312816822906,4.46008402060546,0.417864725533492,1000,0.75
"3801",3801,0,2.00274013198108,2.99760248301103,3.99990190363147,1.99147198603719,3.008993248325,3.99989489528743,2.63426588194068,2.31131183559281,4.01728612924908,2.00151217680309,2.99881934354273,3.99991857063721,-2.20165185258651,4.59755322405593,0.533304770957579,1000,0.75
"3802",3802,0,1.99264461895395,3.00755265952684,3.99995549383629,1.99618774764725,3.0038083917611,4.00001545535608,4.03497962851075,0.955613834875759,4.00305562552711,1.99398774737649,3.00607091314733,3.99999894267459,-2.01906625543343,4.52938577288493,0.843798147498858,1000,0.75
"3803",3803,0,2.0006487216287,2.99800007930085,4.00038404087346,2.00087440898209,2.99822594950124,4.00034114823842,2.91713187145391,2.02308361142233,4.01677830863357,2.00208825981245,2.99752919574529,4.00010672877029,-2.0153379185566,3.89965552866113,0.522465857340128,1000,0.75
"3804",3804,0,1.99985047557004,3.00053512545316,3.99989127872629,1.9998656988109,3.00055032871685,3.99989549252056,2.35958606313917,2.60298260244926,4.00986811307372,1.99905766963871,3.00136938131577,3.99988093625792,-2.39366338840698,4.6758686757861,0.212754671164988,1000,0.75
"3805",3805,0,2.00146772954209,2.9999536530978,3.99949265984553,1.99944975332172,3.00170884680661,3.99962295717617,2.49840813372305,2.35570201299305,4.05112229900083,2.00055353015737,3.00077078096659,3.9995398870193,-2.27381471477423,4.51404851367226,0.532380782489741,1000,0.75
"3806",3806,0,2.00828924183894,2.99167081392906,3.99996265258853,2.00696201026446,2.99326299642558,3.99988116872104,3.14006854799879,1.78764593101149,4.02355137685495,2.00761262386381,2.99243203330786,3.99993834474306,-2.45634223885775,4.737846239704,0.698760629879319,1000,0.75
"3807",3807,0,1.98763355685987,3.01278861337486,3.99987809497649,1.99080803627623,3.00970042279145,3.99984732442635,4.50149087162498,0.467984408278013,4.0097468981296,1.98892217786743,3.01150599499115,3.99987468982528,-2.66624034875818,4.91428480176511,0.77152950415965,1000,0.75
"3808",3808,0,2.00059772509919,2.99939250790327,3.99999889088844,2.00059650731016,2.99939129748061,3.99999395415333,2.61374725596682,2.26361187140316,4.0345413885805,2.00087728069217,2.99920558821242,3.99996923431077,-2.43356501247462,4.63259318680205,0.383847501754903,1000,0.75
"3809",3809,0,2.00181316323167,2.99797711345842,4.00006614545852,2.0018108369092,2.99797471112169,4.00005926031605,3.59573156411478,1.29334669988584,4.03398954984878,2.00055633328494,2.99946220815334,3.99999057616433,-2.48981766342273,4.4930313974879,0.339635507125523,1000,0.75
"3810",3810,0,2.00279406844247,2.99715343762365,3.99999241161504,2.0027949620276,2.99715422532005,3.99999530907408,2.92239835214488,1.94244300944122,4.04128083897479,2.00192089235608,2.99800156904956,4.0000021345718,-2.07048775124958,4.34417833825225,0.467505353073475,1000,0.75
"3811",3811,0,1.99751808696026,3.00202747765901,4.00013862236254,1.99365962430904,3.00751375100966,3.99944977325877,4.83867160615381,0.0154201150105617,4.0501560108525,1.99548701982393,3.00435077523804,4.00002645309546,-2.05510967043631,4.05732509140256,0.509734217868072,1000,0.75
"3812",3812,0,1.98997126716583,3.00971161055402,4.00014570897904,1.99122991711057,3.00829973981256,4.0002656765703,2.62080877642465,2.27296393682157,4.0341050960314,1.99070747284937,3.00902556161014,4.00013530273142,-2.35604836493994,4.78715582132273,0.303832600683685,1000,0.75
"3813",3813,0,2.01379202789779,2.98590724893898,4.0000854027449,2.01379195682853,2.98590717468217,4.00008500322425,3.91406932340556,1.06920878533334,4.00446550797331,2.01053862754356,2.98921618825503,4.00007031431975,-2.00226540450505,4.33555193927909,0.636740651943897,1000,0.75
"3814",3814,0,2.00151585967695,2.99996070585951,3.99947654697808,2.00654826001886,2.99379659173854,3.9998710074862,2.44525945649552,2.4339189277575,4.04204554448015,2.0017795229675,2.99925907988015,3.99963110630497,-2.26401157565855,4.59268754925264,0.429670077268675,1000,0.75
"3815",3815,0,2.0026892707659,2.9976603716606,3.99988998010336,2.0041641616789,2.99627998102526,3.99986182892435,3.854780460035,1.1163633014445,4.00915846626725,2.00313719413132,2.9972564889327,3.99987688225321,-2.0397954228185,4.17633524680538,0.350728512234734,1000,0.75
"3816",3816,0,1.9897127078885,3.00897929087204,4.00060612782425,1.99290944052432,3.00591569702487,4.00055714376038,3.97818771188585,0.93061351306476,4.03470727080845,1.99129162502897,3.00743693998369,4.00059318930362,-2.1302305430273,4.49786575210022,0.537092761623167,1000,0.75
"3817",3817,0,2.00500419121792,2.99476276818492,4.00005895708709,2.00500419121792,2.99476276818492,4.00005895708708,4.03226060598536,0.920579070320556,4.01365853071402,2.00355651237193,2.9960875805584,4.00009506043065,-2.29044947342474,4.35042409533376,0.488530141964388,1000,0.75
"3818",3818,0,2.00900278215134,2.98953623177706,4.0004643967576,2.01298975424658,2.98602031877089,4.00031675775908,2.29434155543892,2.67803550098939,4.00943377927701,2.0105848153337,2.98812184158212,4.00041346707399,-2.35555551620746,4.67429073427949,0.581410470545927,1000,0.75
"3819",3819,0,1.9969956538698,3.00282993028214,4.00005384225259,1.9969956538698,3.00282993028214,4.00005384225259,2.03047094569961,2.94574207531819,4.00650900623481,1.9989006020083,3.00098342430284,4.00003851329836,-2.37292073544187,4.62787215120254,0.456968859007531,1000,0.75
"3820",3820,0,1.99898001763863,3.00118119794149,3.99997107841847,1.99896515246612,3.00123024565336,3.99996782894175,3.50938939989992,1.34027033131255,4.04691044138202,1.99894041932002,3.0012029493767,3.99998119985818,-2.24073786069533,4.56535541662106,0.661855431071139,1000,0.75
"3821",3821,0,1.99934645941737,3.00038897830405,4.00016602969019,1.999592606283,3.00030234343953,4.00010300395841,2.57057236337135,2.32099071540758,4.03606134042904,1.99939334266155,3.0003834300206,4.0001490551309,-2.05444140802463,4.07930029347388,0.782511850084714,1000,0.75
"3822",3822,0,1.99979156498014,2.99886745321067,4.00048819782727,1.99760797616674,3.00157206240271,4.0002914360013,2.31830599239741,2.56221664624475,4.03743778092938,1.99974002318169,2.99910925156273,4.00041494659669,-2.32007804974168,4.81297883665907,0.559339446165913,1000,0.75
"3823",3823,0,2.00033045162973,2.99976828329216,3.99998261693081,2.00033045162979,2.99976828329221,3.99998261693063,3.28119817841655,1.53363937735332,4.04599065116429,1.99974792832537,3.00023920230686,4.00001069748752,-2.4225268188447,4.5829349985346,0.31216155485245,1000,0.75
"3824",3824,0,2.00017237050815,2.99969801623723,4.00002678447179,2.00017772441989,2.99970338710552,4.00004591855996,2.64105812983233,2.34044397689512,4.00543250123624,2.00264639978439,2.99717580883509,4.00005187831018,-2.21383901818253,4.12095410095213,0.697038075926951,1000,0.75
"3825",3825,0,2.00102924214694,2.99953245977647,3.99979626412915,2.00178486029059,2.99918447752444,3.99956761319035,3.38319911448817,1.4580624759305,4.05259600789209,2.00117594981364,2.99935056490041,3.99979650806899,-2.05519206038726,4.4626029278912,0.453295720740888,1000,0.75
"3826",3826,0,1.9958434203594,3.00384795941642,4.00004667041425,1.9931571257621,3.00553726132384,4.00044369010583,3.44983729312032,1.4329384804148,4.04368343818703,1.9951685270928,3.00409648173094,4.00021873895865,-2.20908560117993,4.48021545695797,0.683498418508409,1000,0.75
"3827",3827,0,2.00093572224613,2.9975654220843,4.00060739334869,2.0016322476722,2.99703550553988,4.00055146420939,2.97329638719144,1.90849073502767,4.04295318737999,2.00130634225614,2.99724874079968,4.00059038800437,-2.15522593793572,4.5126407502249,0.515450713547278,1000,0.75
"3828",3828,0,2.01263510232795,2.98694986766151,4.00013572408073,2.01014597265207,2.99057222363015,3.99964995014246,3.65842322569225,1.27852642089062,4.0229414752325,2.01206471978106,2.98776265187062,4.00003842796439,-2.01288265979004,4.23086460306187,0.581535865680685,1000,0.75
"3829",3829,0,2.01638212844834,2.98349007708827,4.00003728080244,2.01638201881989,2.98348995151922,4.00003672769685,2.40861036630531,2.54781635178167,4.01228996321367,2.00777955726249,2.99236286273261,3.99995995556078,-2.63634859906363,4.87212730265192,0.615732032239854,1000,0.75
"3830",3830,0,2.00071380310453,3.00030431564382,3.99966492734277,2.00798998403909,2.99159277513148,4.00018926459802,2.56184261454466,2.37432156963916,4.02155676214271,2.00353370806528,2.9970608031698,3.99980683378724,-2.2696577519784,4.59184567689001,0.363250586425263,1000,0.75
"3831",3831,0,1.99990350627975,3.00022704828957,3.99994131969667,1.99886044836075,3.00209011057249,3.99964086474014,3.22349740563977,1.65531912737344,4.04905247856173,1.99935853917108,3.00107520305508,3.99983033318783,-1.85385984324582,3.94387456723944,0.682992074056478,1000,0.75
"3832",3832,0,2.00760585213811,2.9923890450445,4.00005265939265,2.00441350974254,2.99505780430638,4.00022598772662,4.08089071676688,0.823015945859819,4.03550925886311,2.00666499391592,2.99309925564486,4.00013039650325,-2.04962596772725,4.32299452215359,0.41412090051275,1000,0.75
