"","rep","our_beta0","our_beta1","our_beta2","cc_beta0","cc_beta1","cc_beta2","naive_beta0","naive_beta1","naive_beta2","gs_beta0","gs_beta1","gs_beta2","n","q","our_beta0_se","our_beta1_se","our_beta2_se","cc_beta0_se","cc_beta1_se","cc_beta2_se","naive_beta0_se","naive_beta1_se","naive_beta2_se","gs_beta0_se","gs_beta1_se","gs_beta2_se"
"31",31,-2.9536060818762,0.172758314980318,0.252979942126238,-2.47758770593523,0.0409621349509419,0.0684701702200944,-2.13859858252175,-0.95034436178416,0.436351475419232,-2.81496056295286,0.199935849896883,0.162067536046274,100,0.75,0.764799307102162,0.998509318080325,0.37477072145611,0.766799850543757,1.03005701958443,0.435548025387842,0.623248344485559,0.972937633200512,0.404727962464589,0.767243900116094,1.01225156189562,0.403091447984389
"32",32,-1.71044998040732,-1.01315298985695,0.400433902841205,-1.85839473582352,-0.32333566144649,0.137412630001785,-1.71006523534774,-0.822493741159234,0.329913398018145,-1.77193156495636,-0.721591065560756,0.292614359523831,100,0.75,0.512614255959855,0.796697145536887,0.322128416227943,0.682172000704682,0.937532776297348,0.384868074779632,0.604134947402342,0.905390871841054,0.362902309758796,0.585010232797384,0.863730646712606,0.352435591559776
"33",33,-1.97860854614373,-0.243018772295431,0.606086837796433,-2.0033259973558,-0.15172322153355,0.507219522753914,-2.02800678881389,-0.148625348034101,0.552248736726862,-2.47953524971187,0.494264674696746,0.405229061220719,100,0.75,0.561782369732475,0.785824906625705,0.348750908682179,0.739758500129223,0.987063465773453,0.463932457208512,0.599931891436601,0.795509203950493,0.368987904314356,0.729639119942178,0.875719290198887,0.352965223709728
"34",34,-1.93405774013559,-2.25587647640428,0.73437122998413,-2.77363589191209,-1.60244728464881,0.891310476342421,-1.81950521349388,-2.06850656425612,0.999900308915539,-2.21452673957201,-1.64064711306125,0.727663365532679,100,0.75,0.391924621086346,1.11620948264747,0.38551894193647,0.729102445210074,1.31913630848866,0.621705474744493,0.605542377352271,1.13461491277713,0.537318780171806,0.502435705265837,0.945526070530602,0.447328918116842
"35",35,-2.18369196407927,0.169767265744698,0.00954662400310387,-2.03538256450126,0.108739746713937,0.196861506926932,-3.93951161397622,2.3606332662948,-0.328067756280476,-2.08314764224681,0.0771358657044145,0.108416360561421,100,0.75,0.496143769492856,0.717117822453035,0.326468786285056,0.573910754052742,0.812508772107231,0.369344867583251,1.05902339178534,1.11306468804152,0.30267930044452,0.529100767648078,0.750616983539474,0.346740006810579
"36",36,-2.70782755883142,1.17192523759002,0.663864375486361,-3.23113714137438,1.02905024716627,0.733794307065461,-2.78167275544987,1.05187124056867,0.6296543137969,-2.85496913501742,1.14430198158627,0.648391953364844,100,0.75,0.690142223890236,0.787410101221279,0.252599445601316,1.00309933517822,1.17014108088298,0.445997841067595,0.717386525893793,0.8430961684168,0.319734841362024,0.70963786931216,0.811244431463575,0.307419048391542
"37",37,-2.34385557226473,0.0825544564941172,0.449073322110061,-2.60213877165872,0.217388801134788,0.356711377976799,-2.05890964100475,-0.509064245026264,0.555099087470449,-2.48126607546155,0.205138944490535,0.392890918671564,100,0.75,0.533267876376438,0.721743207005376,0.360412996576258,0.725515256512427,0.927371970687316,0.461213164952506,0.504583507060028,0.713221167095835,0.385362392254769,0.594503282832742,0.784995498636597,0.405683315478656
"38",38,-1.79674834086307,-0.23700305728793,0.829466607816315,-2.61123999367,0.674309712270926,0.603784441374841,-1.8022506989181,-0.36426031295311,0.870693835028848,-1.98556412147558,-0.0530429694997392,0.786746188541436,100,0.75,0.377664994727959,0.54443169085508,0.310289381167389,0.713516294621402,0.868229152828654,0.450152250231746,0.44767254635917,0.610326778462373,0.359405334129006,0.447259072383066,0.60099851683744,0.358961120815505
"39",39,-2.15243911644243,-0.837784611220069,0.875287645156608,-2.01199367096545,-0.954471565313681,0.722596638521819,-2.02222124611644,-0.85200803327792,0.848823235218479,-2.1136603106329,-0.798420949962719,0.818080803101385,100,0.75,0.405654372089119,0.677597209706993,0.304112290433045,0.501217227418904,0.83099124610473,0.446045642223939,0.500330360065053,0.74995912954734,0.363546785314312,0.450946928721162,0.69836374873731,0.355080680499843
"40",40,-1.84917536952723,-0.37917253008989,0.220850340930322,-3.49578676501984,1.67620321276041,0.001076190792662,-2.05719628452634,-0.127424345004074,0.233318191582342,-2.39958901933948,0.457254964052224,0.0719738283763466,100,0.75,0.38336996826998,0.636093617390991,0.313113449633969,1.05052674491564,1.19531837598031,0.480833393602884,0.48821843314473,0.719067979261725,0.368496259149989,0.540179634065643,0.718522482309381,0.357060645976623
"41",41,-3.60598412703514,1.70954094817784,-0.0672665512118764,-3.46653139732798,1.45040093230076,-0.117162169331699,-3.29624461455129,1.2037514088177,-0.050627087017844,-3.60676240982859,1.6589896879512,-0.0558029052258693,100,0.75,1.01264395628538,1.09437892114028,0.336798405118555,1.04137959626718,1.13847733424086,0.488261552155987,1.04513931382767,1.13100531484792,0.39798757973731,1.01432165161297,1.08551302222336,0.388085427881117
"42",42,-2.46909495218082,0.602121887061781,0.328492059238981,-2.37383200921662,0.442396712435346,0.240090759994011,-2.46058144586385,0.587204700171584,0.257037710984242,-2.53987952660443,0.692899797853166,0.251264195236135,100,0.75,0.731796733869074,0.828057017064862,0.296769929034492,0.762357478836575,0.924190338093032,0.394313306569179,0.778176301627039,0.915971728668599,0.362321497924719,0.748217230720017,0.863888563551064,0.338672193739965
"43",43,-2.305976073686,-0.452405983041336,0.464019112915712,-2.98575493332963,0.148346961921983,1.1080795568479,-1.98282813006548,-1.13183452287242,0.874830403403417,-2.20721524767775,-0.779330154430587,0.702270823948438,100,0.75,0.540153405017963,0.725079028173373,0.294238077261811,0.80991945315853,0.837317214188994,0.419840424909658,0.580620169493726,0.859396419075031,0.379504768269965,0.524240904438321,0.682137410051928,0.325229357959845
"44",44,-2.63460275778988,-0.00800368022895395,0.474101333934728,-2.54883708276826,0.178220858575722,0.121025659821373,-1.91176197580797,-0.946010451814236,0.562499505385681,-2.59200678373599,0.0920704867269017,0.309872533559912,100,0.75,0.722715109043854,0.9085357862021,0.372962371834067,0.824904668748272,1.00679000737287,0.440400651546378,0.622483856088716,0.879701260871031,0.399886050899833,0.763692727932971,0.949396208404377,0.405411021418199
"45",45,-1.80111389812258,-0.373457030331965,0.35221486528285,-2.01675149305078,-0.257488896416806,0.520317067510687,-2.12296739911285,0.0935084792325948,0.30501405950304,-1.88355185871647,-0.318231537175217,0.419424500024265,100,0.75,0.435159480426943,0.661913463906872,0.311658976671393,0.603279379385595,0.846556424558205,0.373784217573015,0.552427286136743,0.758283675974826,0.34565588236072,0.481555780486391,0.711824540872583,0.339323008585149
"46",46,-1.88499069165698,-0.82745419713431,0.275371424525865,-2.2983026764416,0.0361985733353551,0.25984975673608,-1.85740499962028,-0.727268506464743,0.313555054436327,-1.98601707233418,-0.532815197568181,0.265693270712269,100,0.75,0.509775913183496,0.822959332643903,0.378817073758342,0.760378599779894,0.985426133772393,0.414797375021946,0.578879912989925,0.853257435384935,0.385493449558482,0.580398306065926,0.857214501177273,0.391020781541161
"47",47,-1.70225384809251,-1.59804948355819,0.837974419129144,-2.11098527002745,-1.04743396822451,0.802654752192224,-2.48125826460705,0.112029312167418,0.400983376305791,-1.92539453295108,-1.04814192559903,0.709471082489992,100,0.75,0.385579202817739,0.934379592309399,0.395504707245522,0.58309899631032,1.02631969392356,0.481681926623782,0.623261726027929,0.865757120670938,0.394645547505606,0.460555052285261,0.817680360577187,0.392663255340333
"48",48,-19.4352536148833,17.1451045566578,0.642422104704351,-19.589611937084,16.9907452296692,0.700452457417854,-19.618656034009,17.1984081926082,0.63231300062604,-19.7401735975663,17.3568294598755,0.654898307851308,100,0.75,3355.44322337153,3355.44327968734,0.386133813318272,2737.50922804637,2737.50933126976,0.526372095499653,2540.10655448582,2540.10665600054,0.440403684161716,2383.05398984424,2383.0540655984,0.43586013577659
"49",49,-1.15910066783781,-3.76561081889498,0.944600493376416,-1.68394067441975,-2.512038655619,0.696867305700903,-2.14278921006815,-0.435220701599825,0.0604248020567603,-2.33200612710594,-0.136520764726652,-0.0368847652476708,100,0.75,0.328383674706967,1.24379910464709,0.398839604068102,0.540223315978548,1.4030244491255,0.577954114277175,0.632114479235834,0.901344856423459,0.43561812466423,0.599510284881197,0.840842112465113,0.409286481788478
"50",50,-20.1865427402706,18.3948231604587,-0.323589472989318,-20.215682054883,18.3656840266651,0.107925782536948,-3.44230665997915,1.25840720464411,0.202680616704255,-3.5807949805153,1.4816618355642,0.13971766699474,100,0.75,NA,NA,0.430457048122357,2881.69922251826,2881.6993101948,0.55816721722364,1.06943528837804,1.26404716219126,0.479832652953596,1.06113733464701,1.24924413784905,0.478888386022985
"51",51,-2.90427727673723,0.516058593927223,-0.215867511714556,-2.44563032506742,-0.176779612939059,0.344641419427349,-2.78342644736455,0.363103987900429,-0.0175958400742873,-2.69370590999624,0.226968875670307,0.0262163399704455,100,0.75,0.768792328435187,0.909245011007675,0.447272369319856,0.724781682777507,0.933319752301669,0.451747468678779,0.764807933256453,0.950875351844329,0.470194098870079,0.746825650530151,0.915435264257181,0.445314316915263
"52",52,-2.54123456287091,0.472539106367242,0.476400279440642,-2.2036229576701,0.0320655087644355,-0.0097100941308083,-3.49724412150196,1.6881006382841,0.0879273240325469,-2.30967810140036,0.193009605648538,0.372993535216405,100,0.75,0.606230790949754,0.775226652239238,0.336780568423667,0.669120690987417,0.888069468084811,0.511125585265688,1.03080360473967,1.12022586319964,0.391720941708598,0.604661777682656,0.778228915385111,0.392827446031417
"53",53,-3.40457160979516,1.02017701168312,-0.304485647938805,-2.59704697584242,0.0346150302021993,0.337979037627485,-2.86679726073518,0.30219191688151,0.0653899296205274,-3.03491263254791,0.576411322913747,-0.0196385432386386,100,0.75,0.853660353046188,1.08301217742422,0.501696821444533,0.760665306754393,1.09708006747382,0.550293139065527,0.805935147854838,1.05091376703149,0.508072651865903,0.802729182668081,1.04558466468582,0.511145758189694
"54",54,-1.61113736071032,-1.35608388288149,-0.134136928539893,-1.6886147962775,-1.45459755399944,0.0180418678695437,-1.60057917129394,-1.4085119468026,-0.0451056925014203,-1.66377384703124,-1.31377209820968,-0.0889338370115371,100,0.75,0.427232564538276,0.783198807773072,0.29153269581177,0.518090469128898,0.945193188466819,0.360260638629269,0.472017272979142,0.811210886759707,0.325734137450163,0.458617403107137,0.787205139830675,0.311592211131176
"55",55,-1.87255473449617,-0.0795765286768416,0.020039767804039,-2.09122989166238,0.326648880694258,0.0492745136229509,-1.71626652479197,-0.259399599726971,0.109478258482639,-1.9608973375127,0.0986983722259378,0.0219351806449751,100,0.75,0.40722098898877,0.544130465744234,0.281713835424119,0.61334416355134,0.72703383928763,0.366257859703541,0.494843594897032,0.629855946065446,0.324285278537426,0.485696016807265,0.614034506398939,0.320017259565636
"56",56,-3.30398444030391,1.22199374105657,0.0925487860599987,-2.67413560686634,0.741693321274949,0.30417192030659,-2.92832195170585,0.834759718269848,0.185153437327243,-3.07657787352564,1.09247004315372,0.146685182023616,100,0.75,0.71850880247612,0.840770695144584,0.341174935970211,0.711250850990629,0.868689862044507,0.407522092211121,0.725294457719024,0.876001772732208,0.370202305308868,0.718438365114469,0.858171368247316,0.368953510539731
"57",57,-2.00099528373876,-0.0743114343686712,0.44828851030418,-1.53657370538039,-0.685167680213775,0.479679557490595,-2.20957417298644,0.273259295338433,0.362596917384287,-1.67478679774512,-0.548279791909891,0.503437456067176,100,0.75,0.505246515154097,0.614439122008125,0.253230331389691,0.502757927697779,0.686903548573703,0.280898059898117,0.582950028686664,0.702430134130009,0.282098723259026,0.448442663344562,0.60130657329142,0.264570282004356
"58",58,-2.3702952312164,0.257839362460382,-0.279341376687499,-2.57729467574536,0.730933720006647,-0.0723639377312866,-3.28256109400914,1.46005653149961,-0.46229043815693,-2.10056053431191,-0.0561249153724411,-0.0995153628858352,100,0.75,0.503534628903582,0.627832478794441,0.298234910851865,0.755821887355174,0.86601356722359,0.362850428923068,0.814023616663389,0.870789424971555,0.366353487607652,0.515324666795899,0.669946443330829,0.33777562156676
"59",59,-20.1409170721667,18.493883853161,0.0944481016628181,-20.1338546311983,18.5009466415654,0.23280022091531,-3.41182841677863,1.6662213300109,0.239140877955563,-3.41693349685097,1.66580595279914,0.25512556532453,100,0.75,NA,NA,0.282519278645038,2870.11544928952,2870.11548758477,0.308694653253822,1.01947098917372,1.11932998209281,0.303484231378035,1.01445261543149,1.1065387370603,0.295175912725992
"60",60,-2.22754016370571,0.0688903845186234,-0.152023040343791,-1.959667989589,-0.302616692414512,-0.262573609499325,-3.11585636129843,1.2393124498382,-0.559236230646949,-2.11478056459468,-0.0755053060871269,-0.20960084731203,100,0.75,0.575770089290864,0.742037828270418,0.318747697056264,0.632434386593487,0.818467454114777,0.338438353968748,0.788837333115749,0.870244701780803,0.342142810844732,0.590212701443028,0.750451131886487,0.322871784370373
"61",61,-3.85397171589669,2.30461948010617,0.134877982862625,-3.27795945180641,1.79295609927438,0.145806089614853,-20.2732165254772,18.8504791532109,0.03324931613086,-3.64562095452825,2.13408657464663,0.143908066073147,100,0.75,1.00979104955593,1.07866061031796,0.250610383593213,1.02059533302404,1.11587969822736,0.262058815530845,2486.82416895324,2486.82420311805,0.272735536998046,1.01028723283155,1.08374825385514,0.253945743262667
"62",62,-2.20663372460106,-0.242057189140507,-0.291841430466914,-1.67173121982579,-0.821248665183294,0.303448660608444,-2.06152449593545,-0.314282313019201,-0.125003055919566,-1.73844352639772,-0.977639624756174,0.110698306162619,100,0.75,0.554095979382323,0.834281229336116,0.436872824617599,0.576547568361128,1.00512928047889,0.544204653517613,0.525366908635532,0.795019763781678,0.435456160680992,0.483205211949388,0.837667805417039,0.446549534761561
"63",63,-2.30230315076183,0.587360317997293,0.140864405938205,-2.56747694448429,0.863391767742719,-0.004182597075244,-2.32634502747048,0.583848592344872,0.0968358958895856,-2.02229627735874,0.185676592098908,0.18919083654884,100,0.75,0.57979016332977,0.683356842140572,0.26975441042309,0.747808818568229,0.847910254549957,0.402014674229545,0.623441067400271,0.721608534744884,0.32621015184908,0.531587241867798,0.645899609367609,0.315056251437973
"64",64,-1.8710800101216,-0.0557424082730044,0.180764389378508,-2.07396579760288,0.331443761038404,0.334594109673897,-1.66709661990676,-0.339982456408866,0.339647861479382,-1.86983177429681,-0.0180302648592485,0.260308868075938,100,0.75,0.401708331011671,0.578365270162622,0.252536572351052,0.597298325199923,0.759627644576884,0.31317986557148,0.483753525018604,0.675076258530179,0.284521770354577,0.470031876935273,0.639736349120689,0.276026612352804
"65",65,-2.21951702216986,-0.17020972440122,0.508045330647741,-1.88469439620586,-0.429751737376426,0.664819016614632,-2.01043942127237,-0.384611474281507,0.593679673486865,-2.07684945879491,-0.283096436052143,0.563738770156671,100,0.75,0.594034797403838,0.797471449119278,0.391082284907197,0.593939025635213,0.826589724540389,0.458130006937005,0.600477403382495,0.821066513951715,0.42658969684238,0.596445712025964,0.807518922564168,0.421394341098853
"66",66,-3.1808845671594,0.680726491580781,0.716274164002399,-2.94220010264017,0.864210000862344,0.514816461723849,-2.36982882180408,-0.155136263252281,0.744896681018226,-3.15980558131574,0.866730163567066,0.606320268594118,100,0.75,1.00438546674931,1.10121740415674,0.34456967194272,1.00501152027181,1.11185708124805,0.357691741678575,0.714277671651094,0.876920466198204,0.354788613191713,1.00550908128422,1.10863068036601,0.357146743932179
"67",67,-1.62911531363038,-0.733886071124097,0.374444691341584,-1.83484461145202,-0.191632014328293,0.122038996698377,-1.94329698997747,-0.092732809360822,0.185804017166352,-1.64287798494051,-0.613094577450927,0.287892223698003,100,0.75,0.367072480639088,0.56749799823753,0.276974973292938,0.507403402082996,0.68387107297613,0.352524629796592,0.465490299110467,0.651718075679155,0.334201799717451,0.412037866041985,0.589253444603319,0.301327967928075
"68",68,-2.85188554299676,1.09170823666937,-0.103944385580997,-3.15114299347422,1.42321085499075,-0.162427162698029,-2.89283360514526,1.133661362949,-0.113641654237137,-2.98177631633665,1.27480001119731,-0.132106431869313,100,0.75,0.676870237635795,0.801441170747004,0.330232696014482,1.08585996947269,1.20209831494798,0.418108184021341,0.765274655685474,0.880817649769304,0.357604668643118,0.75458824465141,0.864421786329984,0.356966098007339
"69",69,-1.94040437437242,-0.72082774971707,1.03511105834589,-1.94300167420741,-0.372408024557079,0.604417665669662,-1.4560389397606,-1.5513022351441,1.24185909557815,-1.89942483853168,-0.631346726556269,0.903918553983326,100,0.75,0.443697719271023,0.645100772509152,0.345204197428411,0.597276164258651,0.854000401318356,0.463422481539512,0.45355380053424,0.77788406280081,0.43477029051645,0.503512290676509,0.730585454168514,0.396822082094903
"70",70,-3.17292028023065,0.798325189048083,-0.393304337531929,-4.09756389139191,1.50230039439472,-0.857792231958271,-2.61980343007233,-0.129940193474504,-0.262759279184722,-3.30017501300023,0.822912179568591,-0.516989023847229,100,0.75,0.894757441495169,1.0636270170144,0.448820574623829,1.2686894856713,1.29036102461651,0.60988993447685,0.735429322325232,0.938257243226409,0.499623741659686,0.850986733992017,0.957501386821566,0.488355681160581
"71",71,-2.07439173093789,0.341796765855877,0.35276307288414,-2.01841741098906,0.261384489333773,0.499636267964014,-1.82581824322946,-0.0357602674025213,0.485418922852893,-1.70999042191301,-0.233810403400374,0.51767792854941,100,0.75,0.51927593677655,0.68896097396803,0.260018473312344,0.584755808740501,0.741982947657667,0.308253128406948,0.541312044690303,0.716983642418466,0.300133467904204,0.409364313344243,0.548932516955477,0.255707217454312
"72",72,-2.77664504069212,1.03292446632704,-0.23974131001943,-2.86126366143671,1.42805678397081,-0.196488879262133,-2.73939045707214,1.07409386397997,-0.215459220517593,-2.42449556491181,0.683753205586636,-0.125761562298223,100,0.75,0.609657386262034,0.711086203405858,0.322919325065624,0.761615825180735,0.842163462304808,0.351928606621832,0.646769535295234,0.736015948171255,0.345617385966983,0.569403673900422,0.68757856244424,0.344977986856136
"73",73,-2.69651854770858,1.19552860241205,-0.281524185294877,-2.07046821126287,0.307504647584954,0.102923179777366,-2.04268952003619,0.290704876815232,0.00569302690186659,-2.47772633849452,0.879940012141982,-0.13593078241505,100,0.75,0.673189252727326,0.794070599613136,0.315048555090021,0.668606010242863,0.868677574085005,0.404006394583932,0.584380605658954,0.745514389097432,0.344769955262086,0.645898169904204,0.764895354784996,0.337276842798963
"74",74,-3.12369267437444,0.952864759386734,0.0143826076365431,-2.30242367294686,0.189755690864154,0.164441142196,-2.73455415927334,0.562337202118286,0.0991697750068031,-2.8848388692114,0.798544409659682,0.0359397262886448,100,0.75,0.806137405943444,0.998987926744604,0.38286107291101,0.781964735511964,1.01668239576329,0.409351362777943,0.810148232387566,1.03110999856164,0.4053410791074,0.79522327921962,1.00499525880498,0.400473604924199
"75",75,-2.498631240419,0.0685386084868198,-0.0953595146375681,-2.08556663872501,-0.316498091487211,-0.175403466859196,-2.85558222067521,0.665940889274184,-0.357523511377554,-2.33223165746315,-0.0750297295456664,-0.146713108867852,100,0.75,0.644849637409278,0.860204920533502,0.423321944374954,0.695956881739844,0.961685922074216,0.467901895256792,0.807815973418643,0.972987647241696,0.447212477117723,0.653868714078143,0.875360166891157,0.434661623324877
"76",76,-2.03276375379928,0.834711397774669,-0.120952875035891,-2.5767878619329,0.694960643466444,0.0566186838923732,-2.10941218335573,0.623373028146814,-0.0429341227395366,-2.17571649242255,0.727594849316414,-0.057808841942556,100,0.75,0.435367717621049,0.538447118675379,0.206210984206586,0.724662362101168,0.865891089514225,0.357802670736868,0.532491042411654,0.653188400082581,0.259123753602663,0.52484658838761,0.637399342157939,0.252826839699836
"77",77,-2.86600432358686,-0.22842283992644,0.869051649718648,-2.38509717140899,-0.256273088665915,0.773314800716364,-3.1438154126632,0.449809915580025,0.765564533155733,-2.60536302996115,-0.308538178356416,0.828581804486425,100,0.75,0.646140720451859,0.740002982575441,0.361812118903765,0.648614018546868,0.733041727445755,0.332242770263243,1.00328677856613,1.15801137065996,0.400197272865968,0.639137294011323,0.730429048927433,0.344551656095905
"78",78,-2.09572831150292,0.239475145764206,0.12930253799485,-2.29886318682952,0.0842447737752581,0.187157583186338,-1.68403873016834,-0.642773389380147,0.389680960829054,-2.16694014203355,0.16810524461451,0.151102803820034,100,0.75,0.525689315471569,0.729373310221549,0.293568143687737,0.625036374086234,0.86835795821944,0.394260731630036,0.515542757447673,0.788881061382931,0.359925182414129,0.545882585259559,0.733273556950387,0.327068055319404
"79",79,-3.17444019925185,0.9549896061759,0.0851065156388738,-2.97383527762754,0.772117464112343,-0.051042783940417,-3.76659134619063,1.62232251818446,-0.13525494542853,-3.17026781300547,0.998151020417383,-0.0181557761703726,100,0.75,0.765475068096783,0.924469846224428,0.390761669615044,0.757329406643362,0.935957733787455,0.455098719490048,1.09135491861025,1.196700851118,0.43918235763524,0.775362084977174,0.941085800928896,0.431089445982488
"80",80,-2.16201882231687,0.450797017670544,0.224748351345511,-2.17248221305816,0.276228449366297,0.250440695361631,-2.54275862859297,0.914981407446676,0.111665492268428,-2.1720338595018,0.396171181602895,0.229916081085309,100,0.75,0.510081790901015,0.66176954622587,0.257925685315895,0.608635561276931,0.820620541752313,0.363645238824291,0.626752941331774,0.757148713921209,0.298744636324417,0.537132875258311,0.687991084417663,0.290210534190871
"81",81,-2.29380676555784,0.656298885782786,-0.141988214810789,-2.532848598748,0.915631544612007,-0.241853320706862,-1.91648652246251,0.0290931548525145,0.000593893150060682,-2.34120246457792,0.678660543599629,-0.170131539405566,100,0.75,0.523016940337821,0.675084285687678,0.304944083296591,0.636944884747613,0.780264141365322,0.335498483214155,0.509129417899908,0.692705457638188,0.33148148278366,0.55590770794906,0.698390437041456,0.320223365223177
"82",82,-2.19251617737195,0.00965632359149729,-0.0403540684278766,-2.11502667434785,0.140578014406979,-0.115375955626126,-2.34544052363364,0.325094072012669,-0.146910437662774,-2.23974919415193,0.191675611783294,-0.101244090061993,100,0.75,0.483944465274757,0.661918185848351,0.338103478270141,0.559402897443073,0.74823247252274,0.394955946202282,0.601832335448509,0.750382997915784,0.386271368378313,0.511102577286239,0.682202785472538,0.3642565714946
"83",83,-1.08902517138422,-1.65347390012785,0.699834930578872,-1.73515164571929,-1.20089751324745,0.619059698141181,-1.36298454331582,-0.966213167746724,0.641050488101434,-1.69525136596821,-0.488129408234782,0.525551642952598,100,0.75,0.278950350826633,0.583760220875699,0.208346291744572,0.45092401644559,0.724317128363874,0.30637923124525,0.459900192464499,0.656893400535598,0.256374718746333,0.40832330139693,0.558235603082237,0.239085220634776
"84",84,-1.95126803066303,0.240215086632053,0.261551886191022,-2.66863851603271,-0.0528381990861062,0.670914941660569,-2.29153410258338,0.361494733008931,0.317293714469327,-2.25540284360785,0.340838378089126,0.332937112459692,100,0.75,0.442680822297899,0.628265474067586,0.257557169424699,0.710305419536588,0.918970093577377,0.423504119753118,0.602357126144758,0.754228391852348,0.319277183801548,0.504583080482536,0.647466026755981,0.301743357201132
"85",85,-1.79451436378939,-0.106996507072646,-0.191521706936691,-1.91460150831445,-0.0703572887787544,0.0900211334480561,-2.16446401819861,0.39885733081563,-0.226388972061518,-1.9129736359473,0.0380321730556718,-0.11886909592097,100,0.75,0.523463420588014,0.70994937449213,0.3259188622268,0.587681786440314,0.744407955701583,0.369896939171032,0.563816983151361,0.69434077777419,0.363639649057337,0.481135945490537,0.618411468641737,0.338016887547277
"86",86,-1.91385548172941,-0.721639540346995,0.535627681657898,-1.19231642423189,-0.768985569579106,0.668229399829583,-1.61048985917414,-0.703676765497706,0.630245543016012,-1.67482732133783,-0.644230461424525,0.547186173103234,100,0.75,0.42560834226245,0.630029201775828,0.32236857049047,0.409369759468638,0.581657043323604,0.322877251437563,0.48116503845491,0.698105908554579,0.372113624935454,0.411388264713555,0.593279169371531,0.318214045136551
"87",87,-1.85436443031791,0.353005005766792,-0.0404101951711705,-2.65860275031599,1.22511082175324,0.113073858021209,-2.52811724966523,1.15233658117752,-0.0941561870242816,-2.0261855041796,0.537602781244715,0.0340032023236349,100,0.75,0.449450865043228,0.588899859111371,0.232142157998049,0.729002514982536,0.842183022148888,0.270902081914043,0.640778150535948,0.73432394770272,0.252700355207596,0.488595221241804,0.611903811203097,0.245067136338204
"88",88,-2.50151086208512,0.671690284799805,0.0364689764289917,-2.13488191825337,0.456732335756841,0.00984514022482806,-2.21667349240468,0.367824124304388,0.0445098322585329,-2.34235506503215,0.577016171595462,0.0157083498929395,100,0.75,0.525314878313067,0.670699464259037,0.294964119387535,0.524535735500185,0.666563602588991,0.30347691637703,0.560848797548663,0.73739660271486,0.331169049582217,0.528901228861194,0.672034891188766,0.303323252216577
"89",89,-1.77863670107121,-0.0998078634630948,-0.0181916153980854,-1.35875629426348,-0.322260414756059,-0.180239129171684,-1.61820348822549,-0.160383318544249,-0.104617919452885,-1.61621797116497,-0.163724233859368,-0.106113230533665,100,0.75,0.388188456907401,0.548943798746409,0.297727720161642,0.407512918290108,0.584057457930616,0.323464845328919,0.401019846219079,0.570829952178884,0.31622746639953,0.395504356250361,0.559327730608685,0.310719752761408
"90",90,-2.95844258252787,0.87872510986383,0.20430065492958,-2.49427014274912,0.542921385170145,0.281532529766625,-2.54557857190402,0.414418404660095,0.296481007650718,-1.90343759560942,-0.549293479630001,0.505898215825119,100,0.75,0.764188589782467,0.887484002489446,0.329289601187331,0.730619865858056,0.894940309507857,0.348604651804045,0.757307288759548,0.9045693024424,0.347399861798992,0.521981765634253,0.736829003984481,0.331589636227542
"91",91,-2.54346773821801,0.62465026903366,0.271359359917235,-2.32815761301957,0.733617625020664,0.0195949882531666,-2.7936836009133,1.06732750435189,0.049034098080879,-2.16208715688163,0.244178664638092,0.232920169982695,100,0.75,0.579348569796252,0.68748063559419,0.267345442959798,0.588479213051004,0.708123730545143,0.316251762919853,0.749055850730662,0.857600901915562,0.310601342051079,0.506043539486114,0.631144714678388,0.281721161382253
"92",92,-20.1260275422237,18.431145949764,0.190467112216873,-20.0620935232339,18.4950839130812,0.251005064508486,-3.41251466930664,1.67399186637018,0.325166244018026,-3.36725614172891,1.60680085802728,0.341067556375467,100,0.75,NA,NA,0.324886237655308,2815.17708353819,2815.17712522337,0.385686192162418,1.03903093502252,1.13821867293933,0.360881072426841,1.04082745683079,1.14126763241405,0.361792457222716
"93",93,-3.13315492405625,-0.406901349471171,1.35556112891389,-2.75537582638775,-0.498656225018924,1.07776775361052,-19.5969623307067,16.7916438017047,0.87115757797708,-3.01737464051985,-0.352455828148681,1.22620862644608,100,0.75,0.717993385596525,0.861036791553366,0.439176158727382,0.757076991261196,0.920038158481461,0.481758706986534,2479.67670424116,2479.6768454503,0.501036492822531,0.749368832119025,0.878614928391668,0.461464743533933
"94",94,-2.7353995486175,0.347275406986449,-0.203872718153963,-3.48692024098753,1.5921770142972,-0.266476007901352,-2.91353344653835,0.707694941515294,-0.215457000228964,-3.81201351943123,1.80261157396349,-0.43564995993062,100,0.75,0.719781316973962,0.911588917230428,0.44831334948666,1.06340966343082,1.17252290887347,0.460880420483937,0.80464518340314,0.960469158862955,0.452855895895273,1.08553400757851,1.17538403528151,0.461991064728151
"95",95,-3.60374580984677,2.21456815780935,-0.644284718154359,-3.33337713931999,1.7719981219993,-0.650315555338887,-3.38202880277004,1.91357132834703,-0.656045378997602,-3.33353224798517,1.88194219048123,-0.616792985221879,100,0.75,0.855248810583912,0.937382198038026,0.316127333598338,0.950284673607796,1.01851382602756,0.376823035225627,0.816417449732876,0.904870548325762,0.35537301230565,0.766866770578158,0.848265802453899,0.327496737519756
